Bootcamp Course,Bootcamp Format,Bootcamp Year,Campus - Timezone,Drop,Drop Reason,how did you hear about us?,Person Account: Gender,Stage Duration,Paid Deposit,Scholarship,Discount,Time Conversion - days,Time between Created Date and Start Date - days,Discount(%),Creater Month,Creater Quarter
WD,FT,2020,MAD,0,Not specified,google,Male,181.0,0,0,0,145,193,0.0,2,1
DA,FT,2020,MAD,0,Not specified,google,Male,182.0,0,0,0,116,164,0.0,3,1
UX,PT,2020,SAO,0,Not specified,google,Male,162.0,0,0,0,116,228,0.0,3,1
DA,PT,2020,SAO,0,Not specified,Social Media,Male,173.0,0,0,0,116,123,0.0,3,1
UX,FT,2020,PAR,0,Not specified,Referral,Male,168.0,0,0,0,17,72,0.0,6,2
WD,FT,2020,BCN,0,Not specified,Referral,Male,76.0,0,0,0,16,106,0.0,6,2
WD,FT,2020,RMT-Europe,0,Not specified,google,Female,183.0,0,0,1,116,93,0.09999999999999998,3,1
DA,FT,2020,LIS,0,Not specified,Social Media,Female,175.0,0,0,1,116,115,0.09999999999999998,3,1
WD,FT,2020,AMS,0,Not specified,google,Male,175.0,0,0,0,116,143,0.0,3,1
DA,FT,2020,PAR,0,Not specified,google,Male,187.0,0,0,0,85,122,0.0,4,2
UX,FT,2020,BCN,0,Not specified,Referral,Female,188.0,1,0,1,29,137,0.06999999999999995,2,1
DA,PT,2020,SAO,0,Not specified,Social Media,Male,162.0,0,0,0,116,123,0.0,3,1
UX,FT,2020,MAD,0,Not specified,Social Media,Female,181.0,0,0,0,116,164,0.0,3,1
WD,FT,2020,MAD,0,Not specified,courseReport,Male,181.0,0,0,0,116,164,0.0,3,1
WD,FT,2020,PAR,0,Not specified,google,Female,165.0,0,0,0,16,71,0.0,6,2
DA,FT,2020,PAR,0,Not specified,google,Female,125.0,0,0,0,16,89,0.0,6,2
UX,FT,2020,PAR,0,Not specified,google,Male,165.0,0,0,0,15,70,0.0,6,2
DA,FT,2020,MEX,0,Not specified,google,Female,173.0,0,0,0,15,-99,0.0,6,2
WD,FT,2020,BER,0,Not specified,other,Female,182.0,1,0,0,184,227,0.0,3,1
DA,FT,2020,MEX,0,Not specified,Social Media,Male,169.0,1,0,1,108,2,0.17000000000000004,3,1
DA,FT,2020,MAD,0,Not specified,Referral,Male,181.0,0,0,0,145,193,0.0,2,1
WD,FT,2020,AMS,0,Not specified,google,Female,186.0,0,0,1,145,308,0.09999999999999998,2,1
WD,FT,2020,MEX,0,Not specified,Social Media,Female,200.0,0,0,0,48,-66,0.0,5,2
WD,FT,2020,PAR,0,Not specified,other,Female,166.0,0,0,0,16,71,0.0,6,2
DA,FT,2020,MAD,0,Not specified,google,Female,181.0,0,0,1,145,193,0.09999999999999998,2,1
WD,FT,2020,MEX,0,Not specified,google,Female,173.0,0,0,1,116,2,0.09999999999999998,3,1
DA,FT,2020,BER,0,Not specified,google,Female,188.0,0,0,1,116,216,0.09999999999999998,3,1
WD,PT,2020,BER,0,Not specified,courseReport,Female,174.0,1,0,1,103,172,0.09999999999999998,3,1
WD,FT,2020,RMT-Europe,0,Not specified,google,Female,201.0,1,0,1,13,25,0.09999999999999998,5,2
DA,FT,2020,BCN,0,Not specified,Referral,Male,179.0,1,0,1,275,227,0.24,3,1
WD,FT,2020,MIA,0,Not specified,Referral,Female,188.0,1,0,1,0,256,0.09999999999999998,2,1
WD,FT,2020,RMT-Europe,0,Not specified,Social Media,Male,162.0,0,0,0,85,62,0.0,4,2
DA,FT,2020,BCN,0,Not specified,Referral,Male,187.0,1,0,1,31,108,0.06999999999999995,3,1
WD,FT,2020,MEX,0,Not specified,google,Male,183.0,0,0,0,145,31,0.0,2,1
DA,PT,2020,SAO,0,Not specified,Social Media,Male,173.0,1,0,1,133,257,0.25,2,1
WD,FT,2020,SAO,0,Not specified,Social Media,Female,159.0,0,0,0,17,65,0.0,6,2
WD,FT,2020,RMT-Europe,0,Not specified,newspaperOrMagazine,Male,153.0,0,0,0,44,21,0.0,5,2
WD,FT,2020,AMS,0,Not specified,Social Media,Female,182.0,0,0,1,116,279,0.09999999999999998,3,1
WD,FT,2020,RMT-America,0,Not specified,google,Male,196.0,0,0,0,48,25,0.0,5,2
DA,FT,2020,AMS,0,Not specified,google,Male,188.0,0,0,0,116,279,0.0,3,1
UX,FT,2020,PAR,0,Not specified,google,Female,159.0,0,0,0,116,189,0.0,3,1
WD,FT,2020,RMT-America,0,Not specified,google,Male,169.0,0,0,0,15,178,0.0,6,2
UX,FT,2020,PAR,0,Not specified,other,Female,162.0,0,0,0,145,200,0.0,2,1
WD,FT,2020,SAO,0,Not specified,Social Media,Male,134.0,0,0,0,16,64,0.0,6,2
WD,FT,2020,MIA,0,Not specified,other,Male,159.0,0,0,0,16,64,0.0,6,2
WD,FT,2020,LIS,0,Not specified,Referral,Female,167.0,0,0,0,16,179,0.0,6,2
UX,FT,2020,SAO,0,Not specified,Social Media,Male,141.0,0,0,0,15,63,0.0,6,2
WD,FT,2020,MIA,0,Not specified,Referral,Male,144.0,0,0,0,145,193,0.0,2,1
DA,FT,2020,BCN,0,Not specified,google,Female,64.0,0,0,0,16,127,0.0,6,2
DA,PT,2020,SAO,0,Not specified,Social Media,Male,162.0,0,0,0,55,62,0.0,5,2
WD,FT,2020,MAD,0,Not specified,Referral,Male,182.0,1,0,0,213,193,0.0,2,1
DA,FT,2020,BCN,0,Not specified,google,Female,62.0,0,0,0,16,127,0.0,6,2
DA,FT,2020,MEX,0,Not specified,Referral,Male,165.0,1,0,1,11,-99,0.17000000000000004,6,2
WD,FT,2020,RMT-Europe,0,Not specified,Social Media,Male,162.0,0,0,0,24,1,0.0,6,2
WD,FT,2020,RMT-America,0,Not specified,Social Media,Male,186.0,0,0,0,116,279,0.0,3,1
UX,PT,2020,SAO,0,Not specified,Social Media,Prefer not to disclose,162.0,0,0,0,116,228,0.0,3,1
WD,FT,2020,MAD,0,Not specified,Social Media,Male,188.0,0,0,0,116,164,0.0,3,1
WD,FT,2020,MIA,0,Not specified,Referral,Male,176.0,0,0,0,145,193,0.0,2,1
WD,FT,2020,RMT-America,0,Not specified,Social Media,Male,181.0,0,0,0,116,279,0.0,3,1
UX,PT,2020,SAO,0,Not specified,Social Media,Male,162.0,0,0,0,145,257,0.0,2,1
WD,FT,2020,PAR,0,Not specified,other,Female,159.0,0,0,1,145,200,0.09999999999999998,2,1
DA,FT,2020,LIS,0,Not specified,Social Media,Female,172.0,0,0,1,85,84,0.09999999999999998,4,2
WD,FT,2020,SAO,0,Not specified,Social Media,Female,141.0,0,0,0,17,65,0.0,6,2
WD,FT,2020,AMS,0,Not specified,other,Female,168.0,0,0,0,16,179,0.0,6,2
DA,FT,2020,AMS,0,Not specified,Social Media,Male,175.0,0,0,0,15,42,0.0,6,2
UX,FT,2020,MAD,0,Not specified,Social Media,Female,181.0,1,0,0,214,164,0.0,3,1
UX,FT,2020,PAR,0,Not specified,Referral,Female,202.0,1,0,1,6,32,0.040000000000000036,5,2
DA,FT,2020,MAD,0,Not specified,Referral,Male,186.0,0,0,0,46,94,0.0,5,2
WD,FT,2020,MIA,0,Not specified,Social Media,Male,64.0,0,0,0,0,26,0.0,9,3
DA,PT,2020,BCN,0,Not specified,Referral,Male,183.0,0,0,0,48,34,0.0,5,2
DA,PT,2020,AMS,0,Not specified,google,Male,183.0,1,0,0,214,116,0.0,3,1
WD,FT,2020,RMT-Europe,0,Not specified,switchup,Male,174.0,0,0,0,15,-8,0.0,6,2
WD,FT,2020,MIA,0,Not specified,other,Female,141.0,0,0,0,267,223,0.0,1,1
WD,FT,2020,MEX,0,Not specified,Referral,Male,153.0,0,0,0,267,61,0.0,1,1
WD,FT,2020,MAD,0,Not specified,Referral,Male,105.0,0,0,0,77,96,0.0,7,3
DA,FT,2020,MAD,0,Not specified,Referral,Male,81.0,0,0,0,175,194,0.0,4,2
DA,PT,2020,SAO,0,Not specified,Referral,Male,323.0,1,0,1,54,248,0.15000000000000002,11,4
DA,FT,2020,BCN,0,Not specified,Referral,Female,264.0,0,0,1,12,440,0.09999999999999998,9,3
DA,PT,2020,SAO,0,Not specified,other,Male,427.0,1,1,0,122,559,1.0,4,2
WD,FT,2020,MIA,0,Not specified,Not specified,Male,263.0,0,0,0,37,88,0.0,10,4
DA,PT,2020,MEX,0,Not specified,Social Media,Male,265.0,0,0,0,76,68,0.0,1,1
DA,PT,2020,MEX,0,Not specified,Social Media,Male,173.0,0,0,0,75,256,0.0,1,1
UX,FT,2019,MIA,0,Not specified,IronhackEvent,Male,263.0,0,0,0,2,12,0.0,9,3
WD,FT,2020,MIA,0,Not specified,Social Media,Male,279.0,0,0,0,47,175,0.0,2,1
DA,FT,2020,BCN,0,Not specified,google,Male,265.0,0,0,0,66,149,0.0,1,1
DA,FT,2020,AMS,0,Not specified,google,Male,281.0,0,0,0,8,319,0.0,1,1
DA,PT,2020,MEX,0,Not specified,Social Media,Female,265.0,0,0,0,0,-41,0.0,5,2
DA,PT,2020,MEX,0,Not specified,Social Media,Male,265.0,0,0,0,28,20,0.0,3,1
WD,FT,2017,MIA,0,Not specified,switchup,Female,1309.0,0,0,1,3,-59,0.050000000000000044,9,3
WD,FT,2020,SAO,1,COVID-19,google,Male,375.0,1,0,1,47,127,0.30000000000000004,10,4
WD,FT,2020,BCN,0,Not specified,Referral,Male,264.0,0,1,0,34,33,0.30000000000000004,2,1
WD,FT,2019,MIA,0,Not specified,google,Female,745.0,0,0,1,81,41,0.08999999999999997,11,4
UX,PT,2020,SAO,0,Not specified,google,Male,539.0,1,0,1,6,443,0.37,5,2
DA,PT,2020,MEX,0,Not specified,newspaperOrMagazine,Female,187.0,0,0,0,67,157,0.0,4,2
WD,FT,2019,BCN,0,Not specified,Referral,Male,551.0,0,0,0,157,315,0.0,12,4
CY,FT,2020,MAD,0,Not specified,Referral,Male,32.0,1,0,1,2,19,0.21999999999999997,10,4
WD,FT,2020,BCN,0,Not specified,Referral,Male,251.0,1,0,1,228,14,0.6699999999999999,3,1
WD,PT,2020,SAO,0,Not specified,other,Male,336.0,1,0,0,30,61,0.16000000000000003,6,2
DA,PT,2020,SAO,0,Not specified,Referral,Male,378.0,1,0,0,230,479,0.16000000000000003,4,2
UX,FT,2020,MAD,0,Not specified,Not specified,Female,308.0,1,0,0,72,-15,0.0,1,1
WD,FT,2020,RMT-Europe,0,Not specified,other,Female,232.0,0,0,0,118,32,0.0,3,1
UX,FT,2020,MEX,0,Not specified,Social Media,Female,259.0,0,0,0,0,-10,0.0,3,1
WD,FT,2017,PAR,0,Not specified,google,Male,1313.0,0,0,1,31,-26,0.5,5,2
UX,FT,2018,PAR,0,Not specified,Referral,Female,1190.0,0,0,0,32,449,0.0,5,2
UX,FT,2016,BCN,0,Not specified,google,Male,1569.0,0,0,0,59,48,0.0,8,3
UX,FT,2021,RMT-Europe,0,Not specified,google,Male,7.0,0,0,0,0,336,0.0,11,4
WD,FT,2020,MIA,0,Not specified,google,Male,219.0,0,0,0,0,175,0.0,4,2
DA,FT,2020,BER,0,Not specified,google,Male,342.0,0,0,0,3,85,0.15000000000000002,12,4
WD,FT,2020,MAD,0,Not specified,google,Male,260.0,0,0,0,0,-72,0.0,3,1
DA,FT,2020,MAD,0,Not specified,google,Female,172.0,0,0,1,0,-81,0.09999999999999998,11,4
UX,PT,2019,MAD,0,Not specified,Social Media,Female,783.0,0,0,0,1,188,0.0,10,4
WD,PT,2019,MAD,0,Not specified,Not specified,Male,474.0,1,0,0,24,185,0.0,4,2
DA,FT,2020,MAD,0,Not specified,Referral,Male,350.0,1,0,0,318,614,0.0,2,1
DA,PT,2020,MEX,0,Not specified,Social Media,Female,265.0,0,0,0,47,39,0.0,2,1
DA,PT,2020,MEX,0,Not specified,Referral,Male,265.0,0,0,0,47,39,0.0,2,1
UX,FT,2020,MIA,0,Not specified,Social Media,Male,285.0,0,0,0,46,248,0.0,2,1
DA,PT,2020,MEX,0,Not specified,Social Media,Male,265.0,0,0,0,46,38,0.0,2,1
WD,FT,2016,MIA,0,Not specified,google,Female,1551.0,1,0,1,6,-17053,0.08999999999999997,9,3
WD,FT,2017,MIA,0,Not specified,Referral,Female,1467.0,0,0,0,407,472,0.0,2,1
WD,FT,2016,MIA,0,Not specified,courseReport,Prefer not to disclose,1551.0,1,0,1,6,-17053,0.09999999999999998,9,3
UX,FT,2017,MIA,0,Not specified,google,Female,1323.0,0,0,1,84,74,0.08999999999999997,4,2
DA,PT,2020,MEX,0,Not specified,newspaperOrMagazine,Male,265.0,0,0,0,41,33,0.0,2,1
WD,FT,2017,MIA,0,Not specified,other,Male,1349.0,0,0,0,159,151,0.0,3,1
WD,PT,2020,LIS,0,Not specified,Social Media,Male,201.0,0,0,0,12,215,0.0,3,1
DA,FT,2020,MIA,0,Not specified,Social Media,Male,274.0,0,0,0,46,45,0.0,2,1
DA,FT,2020,MEX,0,Not specified,Social Media,Female,259.0,0,0,0,14,-9,0.0,3,1
DA,FT,2019,MAD,0,Not specified,Referral,Female,509.0,1,0,1,82,176,0.09999999999999998,4,2
UX,FT,2019,MAD,0,Not specified,Referral,Male,538.0,1,0,0,29,175,0.0,4,2
WD,PT,2020,AMS,0,Not specified,switchup,Female,229.0,1,0,1,41,105,0.20999999999999996,3,1
DA,FT,2020,MAD,0,Not specified,Referral,Female,286.0,0,0,0,62,54,0.15000000000000002,1,1
DA,FT,2020,MEX,0,Not specified,Social Media,Male,260.0,0,0,0,18,10,0.0,3,1
UX,PT,2020,MIA,0,Not specified,Referral,Female,253.0,0,0,0,63,131,0.0,1,1
WD,PT,2019,MAD,0,Not specified,IronhackEvent,Male,727.0,0,0,0,37,258,0.0,12,4
WD,FT,2016,MIA,0,Not specified,google,Prefer not to disclose,1551.0,1,0,1,6,-17053,0.09999999999999998,9,3
WD,FT,2020,RMT-Europe,0,Not specified,Referral,Male,225.0,0,0,0,67,-19,0.0,4,2
DA,FT,2019,MAD,0,Not specified,IronhackEvent,Male,727.0,0,0,0,8,250,0.0,12,4
WD,PT,2019,MAD,0,Not specified,Referral,Male,720.0,0,0,1,28,306,0.19999999999999996,12,4
DA,FT,2020,MAD,0,Not specified,IronhackEvent,Male,358.0,0,0,0,39,52,0.0,11,4
WD,PT,2019,MAD,0,Not specified,other,Male,621.0,1,0,1,0,207,0.19999999999999996,3,1
DA,FT,2020,BCN,0,Not specified,Syllabus form,Male,266.0,1,0,0,28,41,0.15000000000000002,2,1
WD,FT,2020,RMT-Europe,0,Not specified,google,Male,223.0,0,0,0,67,-19,0.0,4,2
WD,FT,2020,MAD,0,Not specified,Social Media,Female,263.0,0,0,0,16,-69,0.0,3,1
WD,FT,2020,PAR,0,Not specified,other,Female,228.0,0,0,1,0,128,0.09999999999999998,3,1
DA,FT,2019,MAD,0,Not specified,Social Media,Male,516.0,1,0,0,166,119,0.0,6,2
WD,FT,2019,MAD,0,Not specified,Referral,Female,358.0,0,0,0,178,143,0.0,5,2
WD,PT,2020,MAD,0,Not specified,google,Male,263.0,0,0,0,14,41,0.15000000000000002,3,1
WD,FT,2020,AMS,0,Not specified,google,Female,249.0,0,0,0,12,17,0.0,3,1
WD,PT,2020,PAR,0,Not specified,Social Media,Female,263.0,0,0,0,11,-43,0.0,3,1
DA,PT,2020,MAD,0,Not specified,other,Female,253.0,0,0,1,11,38,0.26,3,1
WD,FT,2018,MIA,0,Not specified,Social Media,Male,957.0,0,0,0,26,194,0.0,4,2
WD,PT,2019,MIA,0,Not specified,other,Male,804.0,0,0,0,0,236,0.0,9,3
UX,FT,2020,MAD,0,Not specified,Referral,Female,272.0,0,0,0,0,-241,0.0,9,3
WD,FT,2020,MIA,0,Not specified,Not specified,Prefer not to disclose,328.0,0,0,0,294,314,0.0,3,1
UX,FT,2020,MIA,0,Not specified,IronhackEvent,Female,274.0,0,0,0,0,38,0.0,2,1
UX,FT,2020,SAO,0,Not specified,Referral,Female,301.0,1,0,1,245,-14,0.12,3,1
WD,FT,2020,AMS,0,Not specified,Referral,Male,243.0,0,0,0,46,122,0.0,2,1
DA,FT,2020,BER,0,Not specified,google,Male,253.0,0,0,0,11,-74,0.0,3,1
UX,FT,2020,PAR,0,Not specified,Social Media,Female,259.0,0,0,0,11,87,0.0,3,1
UX,FT,2020,MIA,0,Not specified,IronhackEvent,Female,274.0,0,0,0,0,167,0.0,2,1
WD,FT,2020,MIA,0,Not specified,Referral,Male,96.0,0,0,0,46,65,0.0,8,3
WD,FT,2017,MIA,0,Not specified,Social Media,Female,1445.0,0,0,1,221,37,0.18000000000000005,12,4
UX,PT,2020,MIA,0,Not specified,Social Media,Male,193.0,0,0,0,0,39,0.0,4,2
UX,FT,2020,MIA,0,Not specified,Social Media,Male,274.0,0,0,0,0,39,0.0,2,1
UX,FT,2020,MEX,0,Not specified,Social Media,Male,258.0,0,0,0,18,10,0.0,3,1
DA,FT,2020,RMT-Europe,0,Not specified,Referral,Female,137.0,0,0,0,78,-65,0.0,7,3
WD,FT,2020,LIS,0,Not specified,Not specified,Female,12.0,0,0,0,0,72,0.0,9,3
DA,FT,2020,RMT-Europe,0,Not specified,switchup,Male,141.0,0,0,0,75,-68,0.0,7,3
DA,FT,2020,RMT-Europe,0,Not specified,switchup,Male,141.0,0,0,0,0,-68,0.0,7,3
WD,FT,2020,MIA,0,Not specified,Social Media,Male,56.0,0,0,0,77,96,0.0,7,3
WD,PT,2020,RMT-Europe,0,Not specified,Social Media,Male,55.0,0,0,0,79,64,0.0,7,3
UX,PT,2020,MEX,0,Not specified,google,Female,140.0,0,0,0,79,77,0.0,7,3
WD,FT,2020,MIA,0,Not specified,google,Female,117.0,0,0,0,78,34,0.0,7,3
WD,PT,2020,LIS,0,Not specified,newspaperOrMagazine,Female,146.0,0,0,0,77,97,0.0,7,3
DA,FT,2021,BCN,0,Not specified,other,Female,132.0,0,0,1,78,475,0.09999999999999998,7,3
UX,FT,2020,SAO,0,Not specified,google,Female,125.0,0,0,0,78,34,0.0,7,3
WD,FT,2020,AMS,0,Not specified,Referral,Male,130.0,0,0,0,78,149,0.0,7,3
WD,FT,2020,RMT-Europe,0,Not specified,Social Media,Male,11.0,0,0,0,77,61,0.0,7,3
DA,FT,2020,BCN,0,Not specified,google,Male,78.0,0,0,0,12,31,0.0,9,3
DA,FT,2020,BCN,0,Not specified,google,Male,78.0,1,0,1,3,31,0.18999999999999995,9,3
DA,FT,2020,MAD,0,Not specified,Referral,Male,125.0,0,0,0,79,98,0.0,7,3
WD,FT,2020,MIA,0,Not specified,courseReport,Male,132.0,0,0,0,77,33,0.0,7,3
WD,FT,2020,MAD,0,Not specified,Referral,Female,67.0,0,0,0,78,34,0.0,7,3
DA,FT,2020,LIS,0,Not specified,google,Female,110.0,0,0,1,78,149,0.09999999999999998,7,3
UX,FT,2020,BCN,0,Not specified,Referral,Female,81.0,0,0,0,78,76,0.0,7,3
WD,FT,2020,BCN,0,Not specified,Social Media,Female,139.0,0,0,1,77,75,0.09999999999999998,7,3
WD,FT,2020,BER,0,Not specified,Referral,Male,147.0,0,0,0,78,97,0.0,7,3
WD,FT,2020,BCN,0,Not specified,Referral,Male,133.0,1,0,1,13,96,0.26,7,3
DA,FT,2020,BER,0,Not specified,Referral,Male,11.0,0,0,0,77,96,0.0,7,3
WD,FT,2020,MIA,0,Not specified,switchup,Male,134.0,0,0,0,77,33,0.0,7,3
DA,FT,2020,MAD,0,Not specified,Referral,Male,85.0,1,0,0,61,97,0.0,7,3
DA,FT,2020,MAD,0,Not specified,google,Male,112.0,0,0,0,77,96,0.0,7,3
UX,FT,2020,PAR,0,Not specified,newspaperOrMagazine,Female,141.0,0,0,0,78,59,0.0,7,3
DA,FT,2020,MEX,0,Not specified,Referral,Male,147.0,0,0,0,78,-128,0.0,7,3
WD,FT,2020,RMT-Europe,0,Not specified,google,Male,134.0,1,0,0,11,97,0.0,7,3
DA,FT,2020,BCN,0,Not specified,other,Female,92.0,0,0,1,78,97,0.09999999999999998,7,3
DA,PT,2021,AMS,0,Not specified,Referral,Female,32.0,0,0,1,0,357,0.09999999999999998,2,1
DA,FT,2020,SAO,0,Not specified,google,Male,125.0,0,0,0,78,34,0.0,7,3
DA,FT,2020,PAR,0,Not specified,Referral,Male,125.0,0,0,0,79,42,0.0,7,3
UX,FT,2020,SAO,0,Not specified,Referral,Male,125.0,0,0,0,78,34,0.0,7,3
UX,PT,2020,SAO,0,Not specified,Social Media,Male,145.0,0,0,0,79,99,0.0,7,3
WD,PT,2020,MIA,0,Not specified,google,Male,96.0,0,0,0,78,-34,0.0,7,3
UX,FT,2020,BCN,0,Not specified,Social Media,Male,96.0,0,0,0,78,76,0.0,7,3
WD,FT,2020,MIA,0,Not specified,IronhackEvent,Male,96.0,0,0,0,205,224,0.0,3,1
WD,FT,2020,MIA,0,Not specified,IronhackEvent,Male,85.0,0,0,0,0,224,0.0,3,1
DA,FT,2020,PAR,0,Not specified,google,Female,123.0,0,0,0,77,58,0.0,7,3
WD,FT,2020,MIA,0,Not specified,courseReport,Female,127.0,0,0,0,78,34,0.0,7,3
WD,FT,2020,MIA,0,Not specified,Referral,Male,98.0,0,0,0,79,35,0.0,7,3
DA,FT,2021,RMT-Europe,0,Not specified,Referral,Female,43.0,0,0,1,69,374,0.09999999999999998,10,4
DA,FT,2021,RMT-Europe,0,Not specified,Referral,Female,43.0,0,0,1,0,374,0.09999999999999998,10,4
WD,FT,2020,MIA,0,Not specified,google,Male,134.0,0,0,0,79,35,0.0,7,3
UX,FT,2020,MIA,0,Not specified,Referral,Female,137.0,1,0,1,10,34,0.040000000000000036,7,3
WD,PT,2021,PAR,0,Not specified,other,Female,8.0,1,0,1,61,139,0.16000000000000003,9,3
DA,FT,2020,BER,0,Not specified,google,Male,144.0,1,0,0,63,97,0.0,7,3
DA,FT,2021,BER,0,Not specified,google,Female,5.0,0,0,1,294,375,0.09999999999999998,3,1
WD,PT,2020,MIA,0,Not specified,Social Media,Male,96.0,0,0,0,79,-33,0.0,7,3
WD,FT,2020,SAO,0,Not specified,Referral,Male,125.0,0,0,0,79,35,0.0,7,3
WD,FT,2020,PAR,0,Not specified,Social Media,Male,140.0,0,0,0,78,59,0.0,7,3
DA,FT,2020,BER,0,Not specified,Referral,Male,96.0,0,0,0,77,96,0.0,7,3
DA,FT,2020,MAD,0,Not specified,Referral,Male,111.0,1,0,0,35,97,0.0,7,3
UX,PT,2021,MIA,0,Not specified,google,Female,133.0,1,0,0,14,475,0.0,7,3
UX,FT,2020,LIS,0,Not specified,courseReport,Female,130.0,1,0,0,91,149,0.040000000000000036,7,3
WD,FT,2020,BER,1,Personal matters,other,Male,137.0,1,0,1,11,98,0.28,7,3
WD,FT,2020,LIS,0,Not specified,Social Media,Male,112.0,0,0,0,77,148,0.0,7,3
UX,FT,2020,MEX,0,Not specified,Referral,Female,140.0,0,0,0,78,-128,0.0,7,3
WD,FT,2020,MAD,0,Not specified,IronhackEvent,Male,141.0,0,0,0,78,97,0.0,7,3
UX,FT,2020,LIS,0,Not specified,Not specified,Prefer not to disclose,116.0,1,0,1,37,148,0.22999999999999998,7,3
DA,FT,2020,MAD,0,Not specified,Referral,Male,132.0,1,0,1,16,35,0.18999999999999995,7,3
WD,FT,2020,BER,0,Not specified,quora,Male,118.0,0,0,1,79,98,0.28,7,3
DA,FT,2020,BER,0,Not specified,google,Female,144.0,0,0,0,79,98,0.0,7,3
DA,PT,2020,BER,0,Not specified,Social Media,Male,75.0,0,0,0,78,42,0.0,7,3
WD,FT,2020,RMT-Europe,0,Not specified,other,Female,118.0,0,0,0,78,62,0.0,7,3
UX,FT,2020,BER,0,Not specified,Referral,Female,138.0,1,0,1,10,98,0.28,7,3
WD,FT,2020,MIA,0,Not specified,switchup,Male,133.0,0,0,0,79,35,0.0,7,3
WD,FT,2020,MEX,0,Not specified,Referral,Female,140.0,0,0,0,78,-128,0.0,7,3
UX,FT,2020,MAD,0,Not specified,Referral,Female,140.0,0,0,0,78,97,0.0,7,3
DA,FT,2020,BER,0,Not specified,google,Male,118.0,0,0,0,77,96,0.0,7,3
UX,FT,2020,BCN,0,Not specified,IronhackEvent,Female,68.0,0,0,0,71,90,0.0,7,3
UX,FT,2020,BCN,0,Not specified,IronhackEvent,Female,62.0,0,0,0,0,90,0.0,7,3
WD,FT,2020,MIA,0,Not specified,google,Male,137.0,0,0,0,79,35,0.0,7,3
DA,FT,2020,RMT-Europe,0,Not specified,Social Media,Male,137.0,0,0,0,77,-66,0.0,7,3
WD,FT,2020,MIA,0,Not specified,Social Media,Male,137.0,0,0,0,75,31,0.0,7,3
WD,FT,2020,MIA,0,Not specified,Social Media,Male,137.0,0,0,0,0,31,0.0,7,3
WD,FT,2020,BER,0,Not specified,google,Male,11.0,0,0,0,77,96,0.0,7,3
WD,PT,2020,MEX,0,Not specified,google,Male,132.0,0,0,0,73,71,0.0,7,3
DA,FT,2020,RMT-Europe,0,Not specified,google,Male,97.0,0,0,0,75,-68,0.0,7,3
UX,FT,2020,AMS,0,Not specified,other,Male,140.0,0,0,0,74,9,0.0,7,3
WD,FT,2020,AMS,0,Not specified,Social Media,Male,140.0,0,0,0,73,8,0.0,7,3
WD,FT,2020,RMT-Europe,0,Not specified,google,Male,134.0,0,0,0,74,93,0.0,7,3
UX,FT,2020,SAO,0,Not specified,IronhackEvent,Male,120.0,0,0,0,74,30,0.0,7,3
DA,FT,2020,SAO,0,Not specified,google,Female,120.0,0,0,0,75,31,0.0,7,3
DA,FT,2020,RMT-Europe,0,Not specified,Referral,Male,141.0,0,0,0,75,-68,0.0,7,3
WD,FT,2020,RMT-Europe,0,Not specified,google,Female,11.0,0,0,0,73,57,0.0,7,3
WD,FT,2020,AMS,0,Not specified,google,Male,127.0,0,0,0,75,10,0.0,7,3
WD,FT,2020,BER,0,Not specified,google,Male,11.0,0,0,0,74,93,0.0,7,3
UX,FT,2020,MEX,0,Not specified,Social Media,Male,140.0,0,0,0,74,-132,0.0,7,3
DA,FT,2020,PAR,0,Not specified,other,Male,96.0,0,0,0,73,54,0.0,7,3
DA,FT,2020,RMT-Europe,0,Not specified,Social Media,Male,125.0,0,0,0,75,-68,0.0,7,3
DA,FT,2020,BER,0,Not specified,google,Male,132.0,1,0,0,26,93,0.0,7,3
DA,FT,2020,SAO,0,Not specified,Social Media,Male,120.0,0,0,0,74,30,0.0,7,3
DA,FT,2021,RMT-Europe,0,Not specified,google,Male,6.0,0,0,0,31,336,0.0,11,4
DA,FT,2020,BER,0,Not specified,google,Male,97.0,0,0,0,74,93,0.0,7,3
UX,FT,2020,MAD,0,Not specified,Referral,Male,103.0,1,0,0,41,94,0.0,7,3
WD,FT,2020,RMT-America,0,Not specified,newspaperOrMagazine,Male,49.0,0,0,0,13,84,0.0,9,3
WD,FT,2020,RMT-America,0,Not specified,newspaperOrMagazine,Male,77.0,0,0,0,0,84,0.0,9,3
WD,FT,2020,SAO,0,Not specified,google,Male,112.0,0,0,0,75,31,0.0,7,3
WD,FT,2020,MIA,0,Not specified,newspaperOrMagazine,Female,131.0,0,0,0,74,93,0.0,7,3
UX,FT,2021,BER,0,Not specified,google,Non-binary,69.0,1,0,0,75,472,0.0,7,3
UX,FT,2020,BER,0,Not specified,newspaperOrMagazine,Female,137.0,1,0,1,6,93,0.28,7,3
DA,FT,2020,RMT-Europe,0,Not specified,Social Media,Male,141.0,0,0,0,75,-68,0.0,7,3
DA,FT,2020,RMT-Europe,0,Not specified,newspaperOrMagazine,Male,138.0,0,0,0,74,-69,0.0,7,3
WD,FT,2021,LIS,0,Not specified,Referral,Male,53.0,1,0,0,91,472,0.0,7,3
UX,FT,2020,AMS,0,Not specified,courseReport,Male,134.0,0,0,0,74,9,0.0,7,3
DA,FT,2020,RMT-Europe,0,Not specified,google,Female,125.0,0,0,0,74,-69,0.0,7,3
